song,track_id,release_date,song_popularity,duration(ms),explicit,artist_name,artist_id,artist_follower_no,artist_genres,artist_popularity
Cool Kids,13P5rwmk2EsoFRIz9UCeh9,2013-10-04,77,237626,False,Echosmith,1PbBg2aYjWLKRk84zJK15x,582878,"['indie poptimism', 'pop rock']",61
Let's Love,4TPDqoA9k7jFtdigCgM2VT,2013-10-04,37,182786,False,Echosmith,1PbBg2aYjWLKRk84zJK15x,582878,"['indie poptimism', 'pop rock']",61
The Way That I Live,19T698G544tvThBY8HmEKM,2014-12-15,28,266908,False,Ed Harcourt,5EOPLr73C9nIPYwVEAsiOY,30182,['melancholia'],32
Galway Girl,0afhq8XCExXpqazXczTSve,2017-03-03,79,170826,False,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,100348659,"['pop', 'uk pop']",90
Photograph,1HNkqx9Ahdgi1Ixy2xkKkL,2014-06-21,84,258986,False,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,100348659,"['pop', 'uk pop']",90
Thinking out Loud,34gCuhDGsG4bRPIf9bb02f,2014-06-21,83,281560,False,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,100348659,"['pop', 'uk pop']",90
The A Team,1VdZ0vKfR5jneCmWIUAMxK,2011-09-09,74,258373,False,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,100348659,"['pop', 'uk pop']",90
Perfect,0tgVpDi06FyKpA1z0VMD4v,2017-03-03,86,263400,False,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,100348659,"['pop', 'uk pop']",90
Lego House,5ubHAQtKuFfiG4FXfLP804,2011-09-09,72,185093,False,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,100348659,"['pop', 'uk pop']",90
Sing,6K8qKeWo5MsFED7wCR6Kop,2014-06-21,71,235382,False,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,100348659,"['pop', 'uk pop']",90
"Courtesy Of The Red, White And Blue (The Angry American)",0M7mWKqwTIaVjYyxfZmtTa,2002-01-01,70,195533,False,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,100348659,"['pop', 'uk pop']",90
Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,2017-03-03,79,261153,False,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,100348659,"['pop', 'uk pop']",90
New Man,5HDPtsnyb3maFmPL8LLUTG,2017-03-03,66,189280,False,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,100348659,"['pop', 'uk pop']",90
Nancy Mulligan,35QZaWQRkmnAVqBF1TLCxQ,2017-03-03,66,179786,False,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,100348659,"['pop', 'uk pop']",90
Shape of You,7qiZfU4dY1lWllzX7mPBI3,2017-03-03,86,233712,False,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,100348659,"['pop', 'uk pop']",90
U.N.I.,5Ukzlujip1Slqka5OY82YS,2011-09-09,54,228600,False,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,100348659,"['pop', 'uk pop']",90
Supermarket Flowers,4VuS959DSpr82t3qBqCrWG,2017-03-03,75,221106,False,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,100348659,"['pop', 'uk pop']",90
Shape of You - Acoustic,5ULRlgiSPSKTaJN1vU9yso,2017-02-10,63,223573,False,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,100348659,"['pop', 'uk pop']",90
"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",1gM7We9758ZTA17yRnCGhk,2018-09-28,20,300840,False,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,100348659,"['pop', 'uk pop']",90
Reaktorn läck i Barsebäck,3o6vSnVpi4Iq9yDtwQDKH1,1980,48,235840,False,Eddie Meduza,3cMEiDsx9VpGvF71hUGswS,158243,"['classic swedish pop', 'danspunk']",54
Take Me Home Tonight,7b4yGtR0rujvLi5EBfKKJ2,1986-10-15,71,211160,False,Eddie Money,4Tw2N3wdvJPGEU7JqMxFfE,712440,"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']",60
Think I'm In Love,6mJQe0vTIojlxwyMwwy6YR,1983,59,188533,False,Eddie Money,4Tw2N3wdvJPGEU7JqMxFfE,712440,"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']",60
Baby Hold On,5ZYvcJ04ccUw2Matbnmu0U,1977,61,210826,False,Eddie Money,4Tw2N3wdvJPGEU7JqMxFfE,712440,"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']",60
Society,3bHhUEOTIbezeZ856R0BX5,2007-09-18,67,236306,False,Eddie Vedder,0mXTJETA4XUa12MmmXxZJh,1404181,"['acoustic rock', 'permanent wave', 'rock']",61
Long Nights,4lxGVzcUaSF5HW5jtWnShV,2007-09-18,58,151773,False,Eddie Vedder,0mXTJETA4XUa12MmmXxZJh,1404181,"['acoustic rock', 'permanent wave', 'rock']",61
It's a Sin,1wK9cRMY8HBmRLiNm72MBG,1996-06-18,47,146080,False,Eddy Arnold,5QsUbpxSE8lCZ5ga5rnD22,78019,"['nashville sound', 'traditional country', 'yodeling']",43
XO,0ZAiqymvbQUZAh9y6ZT3Rm,2016-08-19,67,159512,False,Eden Mary,6sg4OZ2ZzhsEeOTTEZYMYJ,3023,,24
Circles,6REPF37KwcWMqyk6XCuB7p,2016-08-19,56,274668,False,Eden Parker,1Ornfhu55848HAibUhksue,106,,1
What I Am,6hHUiDe461VUoTHnsplRYs,1988-01-01,58,296360,False,Edie Brickell & New Bohemians,4awU3JRQXIYoxabdwO92AU,123498,"['lilith', 'new wave pop']",45
Munich,1TF8mSG5YHyaS4o3NeBSAo,2005-01-01,61,226426,False,Editors,6e9wIFWhBPHLE9bXK8gtBI,677848,"['alternative dance', 'indie rock', 'modern rock', 'rock']",56
The Racing Rats,1VCxGwTx1F4I7hvMJPV2ip,2007-01-01,49,257786,False,Editors,6e9wIFWhBPHLE9bXK8gtBI,677848,"['alternative dance', 'indie rock', 'modern rock', 'rock']",56
In This Light and on This Evening,0pOiHErR1yckyvio8G9tSw,2009-10-12,25,259560,False,Editors,6e9wIFWhBPHLE9bXK8gtBI,677848,"['alternative dance', 'indie rock', 'modern rock', 'rock']",56
Papillon,7hYiX6LMP8w8d0kEc4KWuW,2009-10-12,56,324133,False,Editors,6e9wIFWhBPHLE9bXK8gtBI,677848,"['alternative dance', 'indie rock', 'modern rock', 'rock']",56
You Don't Know Love,2mIBG2QhRJDQRivpBWvNLK,2009-10-12,27,278700,False,Editors,6e9wIFWhBPHLE9bXK8gtBI,677848,"['alternative dance', 'indie rock', 'modern rock', 'rock']",56
Eat Raw Meat = Blood Drool,6wf3E7JcdSytfasAYjGiSK,2009-10-12,32,293053,True,Editors,6e9wIFWhBPHLE9bXK8gtBI,677848,"['alternative dance', 'indie rock', 'modern rock', 'rock']",56
Home,7w5cxTEzp1rfV3KCy0Bd5N,2009-07-14,71,303200,False,Edward Sharpe & The Magnetic Zeros,7giUHu5pv6YTZgSkxxCcgh,1000525,"['double drumming', 'indie folk', 'la indie', 'modern rock', 'stomp and holler']",62
I Come In Please - 2019 - Remaster,7wnXvP223cxye18Alsx2EE,2009-07-07,26,307107,False,Edward Sharpe & The Magnetic Zeros,7giUHu5pv6YTZgSkxxCcgh,1000525,"['double drumming', 'indie folk', 'la indie', 'modern rock', 'stomp and holler']",62
Better Days,2JCBER0TK8Of3EZ4yB2Y3Q,2013-07-23,39,265266,True,Edward Sharpe & The Magnetic Zeros,7giUHu5pv6YTZgSkxxCcgh,1000525,"['double drumming', 'indie folk', 'la indie', 'modern rock', 'stomp and holler']",62
War,4ZEEcEMGjkWOfZNBcIB9yE,1970-01-01,63,200266,False,Edwin Starr,1B8AXU6gIIafpyLEpbcv1u,134433,"['classic soul', 'motown', 'northern soul', 'quiet storm', 'soul', 'southern soul']",48
Catalonia,5I4V6rPavVbeOLHfyZNVPm,2018-02-23,41,188800,False,Eebz,404pT8ehpu5lk3tgBKkCp5,5238,"['danish hip hop', 'danish pop']",30
That Look You Give That Guy,5LaE3oXGo5J6ORlGmTlnIb,2009-06-02,57,255346,False,Eels,3zunDAtRDg7kflREzWAhxl,405228,"['alternative rock', 'melancholia']",56
Electro-Shock Blues,5LoI4n2LjE5QzE4k7Akmh2,1998-10-10,39,149933,False,Eels,3zunDAtRDg7kflREzWAhxl,405228,"['alternative rock', 'melancholia']",56
I Need Some Sleep,1YrlYk4iWEFmn2KQfYNOEz,2008-01-15,61,148186,False,Eels,3zunDAtRDg7kflREzWAhxl,405228,"['alternative rock', 'melancholia']",56
Bus Stop Boxer,3VmwFF0DBZISt2qN7ClD1t,2001-09-19,40,222200,False,Eels,3zunDAtRDg7kflREzWAhxl,405228,"['alternative rock', 'melancholia']",56
Shadow of the Day,0OYcEfskah1egYHjYRvbg1,2007-05-14,66,290360,False,Eiffel 65,64rxQRJsLgZwHHyWKB8fiF,292981,"['bubblegum dance', 'eurodance', 'europop', 'italian adult pop', 'italo dance']",61
Too Much Of Heaven - Original Radio Edit,7xzkwOK4rRSlI0LTBK1lZz,1999,46,249191,False,Eiffel 65,64rxQRJsLgZwHHyWKB8fiF,292981,"['bubblegum dance', 'eurodance', 'europop', 'italian adult pop', 'italo dance']",61
You Are Mine,7cIqYaQ3ZTdKx2A8gPvWNe,2017-02-17,19,266192,False,Eisley,2IL35FbYiOta150uSYBCEg,66856,"['indie pop', 'piano rock']",32
New York Morning,6ADh6olpF5MakJbj1l75Ki,2014-01-01,23,319906,False,Elbow,0TJB3EE2efClsYIDQ8V2Jk,473207,"['britpop', 'indie rock', 'modern rock', 'rock']",55
Mirrorball,04xBdpu35JfdRI4S1t5mX2,2008-03-17,34,350160,False,Elbow,0TJB3EE2efClsYIDQ8V2Jk,473207,"['britpop', 'indie rock', 'modern rock', 'rock']",55
Garden,71yBmLTZ6wmxcHUhtSObXV,2014-07-28,41,261135,False,Elder Island,3EnbnmqrrvApHJs6FMvYik,144847,"['electronica', 'indie soul']",49
This Head I Hold,1tzPSule9WZ9B8SujHv8fp,2012-01-01,55,175773,False,Electric Guest,7sgWBYtJpblXpJl2lU5WVs,325550,"['alternative dance', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'shimmer pop']",55
American Daydream,2r0lAM25q5tJE1H4SesviY,2012-01-01,47,168626,False,Electric Guest,7sgWBYtJpblXpJl2lU5WVs,325550,"['alternative dance', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'shimmer pop']",55
Mr. Blue Sky,2RlgNHKcydI9sayD2Df2xp,1977,81,303373,False,Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,3379472,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",70
Last Train to London,6xE6ZWzK1YDDSYzqOCoQlz,1979-05-31,68,270066,False,Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,3379472,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",70
Hold On Tight,6yBbmHFTxihIDFAerzDMGi,1981-08-01,59,186600,False,Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,3379472,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",70
Absent Minded Driving,7F94Yp3is67LK2k7HKNYXP,2016-06-25,19,1670251,False,Electric Octopus,4dcZVsGQzFSiXuAHyhw3qT,37553,"['flute rock', 'instrumental stoner rock', 'space rock']",27
Moments,49rhyZLMgZZIsYcAQTnaHS,2017-05-01,38,724658,False,Electric Octopus,4dcZVsGQzFSiXuAHyhw3qT,37553,"['flute rock', 'instrumental stoner rock', 'space rock']",27
Gay Bar,7G5xEOORkAAUhx6wjTRb26,2003-05-19,54,140906,False,Electric Six,4xNadaO5ZZLVJdqDIVVIua,141245,"['alternative rock', 'dance-punk', 'garage rock']",48
Danger! High Voltage - Soulchild Radio Mix,2VHfyWLlvCvbkIqtS5tqt3,2003-05-19,58,214600,False,Electric Six,4xNadaO5ZZLVJdqDIVVIua,141245,"['alternative rock', 'dance-punk', 'garage rock']",48
Your World,4kSdxhFY3Y9Cwzl8T2jzGU,2016-05-09,28,304010,False,Electus,5hg6WGDRbbzQWRW9MovhdW,16595,['chillstep'],30
Circles,3bVkul6Y8rctihqtiFm8xK,2006-07-18,1,285240,False,Eleven Polar Bears,1j3rlRxaYAVgJZzY2juaeT,8,,0
Love Ain't,6uVzeU47Qzg0rrMneP5BNg,2018-05-25,64,186118,False,Eli Young Band,6eKWqnckwdIlSnjaYgIyxv,743113,"['contemporary country', 'country', 'country road', 'heartland rock', 'modern country rock', 'texas country']",62
Champion,1z1mMZtZW0gvR9FSPc7JpJ,2018-11-30,60,173237,False,Elina,4K9OTkRXEFL6NDXFTqVmq9,164208,"['alt z', 'australian pop', 'pop', 'viral pop']",56
Just Not Each Other,778wnHTkV3F1mtUgehQIWF,2008-09-30,14,174800,False,Eliza Doolittle,14L5rpGTLVUz1pD8fUeJB1,149897,['lilith'],58
Moses,1CiyXHdSg3D2EJUZW62MMD,2009-11-30,36,242493,False,Elizabeth Fraser,791Z3924aa619hZ3xsOJEx,18817,"['dream pop', 'ethereal wave', 'scottish indie']",37
My Funny Valentine,0uqoRVmmU2WM9iDgQBf23R,1956-01-01,49,235200,False,Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,2201955,"['adult standards', 'jazz blues', 'lounge', 'swing', 'vocal jazz']",66
It Don't Mean A Thing (If It Ain't Got That Swing),0RGMEpSB5iF6uD0ojXIiWz,1957-01-01,42,254746,False,Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,2201955,"['adult standards', 'jazz blues', 'lounge', 'swing', 'vocal jazz']",66
Shame,61eWyvx6fZ5xCG3mZpU858,2018-08-10,39,159267,False,Elle King,3bhu7P5PfngueRHiB9hjcx,495021,['modern blues rock'],65
"Love Me Like You Do - From ""Fifty Shades Of Grey""",3zHq9ouUJQFQRf3cm1rRLu,2015-11-06,79,252534,False,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,11022983,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",77
Lights - Single Version,5aTsxlQlq0vIedDWZoqMWN,2010-01-01,68,210853,False,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,11022983,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",77
Anything Could Happen,7C7yqFTM0ncyJ04GIKrxdV,2012-01-01,55,286322,False,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,11022983,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",77
On My Mind,5a7NdkF09AfD0H607eiOkX,2015-11-06,66,213445,False,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,11022983,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",77
Something In The Way You Move,6Wytqpe4mfmyeT8s1xbczG,2015-11-06,57,227423,False,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,11022983,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",77
Burn,0xMd5bcWTbyXS7wPrBtZA6,2013-01-01,67,231211,False,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,11022983,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",77
Slip,15N3zfcJSyUEMn5KgY99ua,2015-04-28,63,298906,False,Elliot Moss,2xGCGoulmU85qYdpb2Z4xx,146560,['nyc pop'],48
Everything Reminds Me Of Her,3nkdVXnH4xC6f3YZS0C8pC,2000-01-01,50,157733,False,Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,795638,"['alternative rock', 'dream pop', 'indie pop', 'indie rock', 'melancholia', 'rock', 'singer-songwriter']",61
Everything Means Nothing To Me,6YNfrgCOy1dCXZKKRUuZVq,2000-01-01,45,142893,False,Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,795638,"['alternative rock', 'dream pop', 'indie pop', 'indie rock', 'melancholia', 'rock', 'singer-songwriter']",61
Angel In The Snow,7FtqC39RKToWH7x4lUDCJW,2007-05-08,37,157360,False,Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,795638,"['alternative rock', 'dream pop', 'indie pop', 'indie rock', 'melancholia', 'rock', 'singer-songwriter']",61
Twilight,5YoR2agiVdBpuAuW9PvgKD,2004-10-18,43,269360,False,Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,795638,"['alternative rock', 'dream pop', 'indie pop', 'indie rock', 'melancholia', 'rock', 'singer-songwriter']",61
Southern Belle,6d30fp8FovPTaeEiWb9i0y,1995-07-01,36,186346,False,Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,795638,"['alternative rock', 'dream pop', 'indie pop', 'indie rock', 'melancholia', 'rock', 'singer-songwriter']",61
Speed Trials,4ePiNo6s2nZdxP26A0ATau,1997-02-25,47,181293,False,Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,795638,"['alternative rock', 'dream pop', 'indie pop', 'indie rock', 'melancholia', 'rock', 'singer-songwriter']",61
Pictures Of Me,17BBWuaTH2soxiyIaV6l5r,1997-02-25,40,226973,False,Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,795638,"['alternative rock', 'dream pop', 'indie pop', 'indie rock', 'melancholia', 'rock', 'singer-songwriter']",61
Waltz #2 (XO),5AMrnF761nziCWUfjBgRUI,1998-01-01,58,280106,False,Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,795638,"['alternative rock', 'dream pop', 'indie pop', 'indie rock', 'melancholia', 'rock', 'singer-songwriter']",61
Sweet Adeline,5KmMMmc1pXL5lL4HlR9Srz,1998-01-01,43,195893,False,Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,795638,"['alternative rock', 'dream pop', 'indie pop', 'indie rock', 'melancholia', 'rock', 'singer-songwriter']",61
Thirteen,6RTU3v07DJUO6S5CziYCFu,2007-05-08,33,163266,False,Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,795638,"['alternative rock', 'dream pop', 'indie pop', 'indie rock', 'melancholia', 'rock', 'singer-songwriter']",61
Revolusion,7ppPVLsLNfHDneQnzZmUFJ,2014-04-01,35,197681,False,Elliphant,134GdR5tUtxJrf8cpsfpyY,127054,['swedish indie pop'],47
Bella,4PiKaT03uWkQEuVQlZGaqZ,2019-03-15,14,181946,False,Elly Ekko,26NWkJABz0kN5TPkzyXuxA,2720,,22
Run,3BKPKBFDrEXHdHDuIQQeTK,2014-09-03,38,221920,False,Elsa & Emilie,4HDNQLqhooVfWXtIRMyqMY,24150,,47
Saturday Night’s Alright (For Fighting) - Remastered 2014,12yHvSYFXI7PGzNecUvIDu,1973-10-05,69,295466,False,Elton John,3PhoLpVuITZKcymswpck5b,9728003,"['glam rock', 'mellow gold', 'piano rock']",82
"Rocket Man (I Think It's Going To Be A Long, Long Time)",3gdewACMIVMEWVbyb8O9sY,1972-05-19,81,281613,False,Elton John,3PhoLpVuITZKcymswpck5b,9728003,"['glam rock', 'mellow gold', 'piano rock']",82
Bennie And The Jets - Remastered 2014,5Wj1rJnCLpMHdLaxsFtJLs,1973-10-05,75,322548,False,Elton John,3PhoLpVuITZKcymswpck5b,9728003,"['glam rock', 'mellow gold', 'piano rock']",82
Tiny Dancer,2TVxnKdb3tqe1nhQWwwZCO,1971-11-05,78,377093,False,Elton John,3PhoLpVuITZKcymswpck5b,9728003,"['glam rock', 'mellow gold', 'piano rock']",82
Your Song,38zsOOcu31XbbYj9BIPUF1,1970-04-10,78,241786,False,Elton John,3PhoLpVuITZKcymswpck5b,9728003,"['glam rock', 'mellow gold', 'piano rock']",82
Funeral For A Friend / Love Lies Bleeding - Remastered 2014,5NERbS7923kF471NLKDZkB,1973-10-05,54,666571,False,Elton John,3PhoLpVuITZKcymswpck5b,9728003,"['glam rock', 'mellow gold', 'piano rock']",82
Crocodile Rock,6WCeFNVAXUtNczb7lqLiZU,1973-01-22,73,235440,False,Elton John Experience,6ahJYhrqYMyYK6xSNY02x1,2496,,21
Dominhate,4qoMwBj3DlZhJy6ytS988o,2007-09-14,19,537146,False,Elvenking,09b5OcuIELTdD7FfzQzcdB,90282,"['folk metal', 'italian folk metal', 'italian metal', 'italian power metal', 'melodic metal', 'neo classical metal', 'power metal', 'tolkien metal']",43
Pump It Up - 2021 Remaster,3oyc1mIdCBGaU55wX7otqM,1978-03-17,62,196680,False,Elvis Costello & The Attractions,4qmHkMxr6pTWh5Zo74odpH,234391,"['art rock', 'folk rock', 'mellow gold', 'new wave pop', 'power pop', 'pub rock', 'rock', 'roots rock']",54
She,31Tp5iKrVUayn65qhg06nE,2012,70,187720,False,Elvis Costello And The Roots,5uaPSAp8fyAv9eAcWKwNIx,8241,,26
Burning Love,7zMUCLm1TN9o9JlLISztxO,1973-07-16,74,170293,False,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,6908079,"['rock-and-roll', 'rockabilly']",79
Jailhouse Rock,452KBpASS5lZLeJWX9Ixub,1997-07-15,72,146933,False,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,6908079,"['rock-and-roll', 'rockabilly']",79
In the Ghetto,7KWoeBqSdZHEloYKVxssfG,1969-06-17,69,167413,False,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,6908079,"['rock-and-roll', 'rockabilly']",79
Funny How Time Slips Away,70ZbKalx3wf9WIsHLG5VuA,2020-11-20,32,260640,False,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,6908079,"['rock-and-roll', 'rockabilly']",79
Loving Arms,7bWXnbNk7NSoxixAaWthcX,1974-05-20,43,169506,False,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,6908079,"['rock-and-roll', 'rockabilly']",79
Greenland,7hlBb5jUQH764VF99CinP4,2010-06-29,52,191066,False,Emancipator,6HCnsY0Rxi3cg53xreoAIm,363102,"['downtempo', 'electronica', 'livetronica', 'nu jazz', 'trip hop']",55
Cloud 9,45n3LVE9bKMBU50FF77yuC,2018-01-17,8,274395,False,Emapea,3BiFZY6zbND5L3MEM6niE6,24183,"['chillhop', 'jazz boom bap']",44
"Karn Evil 9 1st Impression, Pt. 2 - Alternate Version",7dl8eQGk8e7ZN6vNLo4KAg,1973-11-19,44,288253,False,"Emerson, Lake & Palmer",0nCiidE5GgDrc5kWN3NZgZ,870537,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'rock', 'symphonic rock']",50
"Karn Evil 9 1st Impression part 2 (LIVE - August 15, 1997)",0djRDQCzJtt0gKuxkBW2PK,2015-03-31,4,300906,False,"Emerson, Lake & Palmer",0nCiidE5GgDrc5kWN3NZgZ,870537,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'rock', 'symphonic rock']",50
Swallow (Filthy Victorian Mix By Perfidious Words),5TyRsQ0EXdan4utUsSX5DG,2007-01-01,9,307346,False,Emilie Autumn,1K6L6Hw4HibspToNP1FeBC,104959,"['cello', 'dark cabaret', 'steampunk']",38
Let You Out,64TzvV37epcnlaQbI7N7pX,2014-09-29,10,216346,False,Emilie Nicolas,4cXE1g28uYrIaUisUx5cJt,59337,"['norwegian indie', 'norwegian pop', 'norwegian singer-songwriter']",45
Today Has Been OK,6R0h2t4N4LhdEiqxLmFqpP,2005-01-31,36,211573,False,Emilíana Torrini,08j69Ndyx1P7RLO3Janb5P,179586,"['electronica', 'icelandic indie', 'icelandic pop', 'icelandic singer-songwriter', 'trip hop']",47
Walking On A Dream,5r5cp9IpziiIsR6b93vcnQ,2008-10-03,79,198440,False,Eminem,7dGJo4pcD2V6oG8kP0tJRR,57731387,"['detroit hip hop', 'hip hop', 'rap']",89
My Name Is,75IN3CtuZwTHTnZvYM4qnJ,1999-02-23,75,268400,True,Eminem,7dGJo4pcD2V6oG8kP0tJRR,57731387,"['detroit hip hop', 'hip hop', 'rap']",89
When I'm Gone,2lRI7n5b9jlPYsEpRuots6,2005-12-06,64,281120,True,Eminem,7dGJo4pcD2V6oG8kP0tJRR,57731387,"['detroit hip hop', 'hip hop', 'rap']",89
"Lose Yourself - From ""8 Mile"" Soundtrack",5Z01UMMf7V1o0MzF86s6WJ,2005-12-06,77,326466,True,Eminem,7dGJo4pcD2V6oG8kP0tJRR,57731387,"['detroit hip hop', 'hip hop', 'rap']",89
Without Me,7lQ8MOhq6IN2w8EYcFNSUk,2002-05-26,88,290320,True,Eminem,7dGJo4pcD2V6oG8kP0tJRR,57731387,"['detroit hip hop', 'hip hop', 'rap']",89
Falling Stars,50MSASdeokHjYcTZEdVcsy,2012-11-24,19,352296,False,Eminence,1hHhlYmo4C03IoCJ7RnpS2,19124,"['electro house', 'gaming edm']",31
Thinkin Bout You,7DfFc7a6Rwfi3YQMRbDMau,2012-07-10,77,200746,False,Emma Stone,68Uwx1d3EbjDJhYsLjqvIq,34258,['hollywood'],54
Métropolitain,3ed0mpkzrI1R2tCaB20tNo,2003-09-29,43,193986,False,Emmanuel Santarromana,5FhrpySsLZJYo3wA28qkCU,4216,['electro jazz'],28
Back in the USSR,0jDQ63bQS6IGXW7siqGZ4G,2005-06-28,13,194679,False,Emmanuel Santarromana,5FhrpySsLZJYo3wA28qkCU,4216,['electro jazz'],28
Up N Away,2ceZrRtHvywObkbJpqy7Cf,2017-09-15,26,215813,False,Emmi,61GHJgoPHIdjgkQKv4MInD,963,['finnish pop'],23
We Are The People,3zEN0ii6s4DHHBpnTp3RP7,2008-10-03,69,267373,False,Empire of the Sun,67hb7towEyKvt5Z8Bx306c,1195205,"['alternative dance', 'australian dance', 'australian electropop', 'dance rock', 'electropop', 'indietronica', 'neo-synthpop']",68
Alive,5WBnKCEsPwsvWHUZmLjS3s,2013-01-01,63,204591,False,Empire of the Sun,67hb7towEyKvt5Z8Bx306c,1195205,"['alternative dance', 'australian dance', 'australian electropop', 'dance rock', 'electropop', 'indietronica', 'neo-synthpop']",68
Principles Of Lust: Sadeness / Find Love / Sadeness (Reprise),6YyqULhTNU7AKaKJKChluQ,1990,57,703133,False,Enigma,3DmG65yHQsMms7WAvrZOdt,758660,"['downtempo', 'new age']",59
Gravity Of Love,3RSMFb9dHXNWZw8YwYGepI,2000,51,238760,False,Enigma,3DmG65yHQsMms7WAvrZOdt,758660,"['downtempo', 'new age']",59
"The Good, The Bad and The Ugly - Il Buono, Il Brutto, Il Cattivo (Titles)",2IJJszwGK4NWmh3bNK6CPD,1966,50,162386,False,Ennio Morricone,1nIUhcKHnK6iyumRyoV68C,926815,"['classic soundtrack', 'italian soundtrack', 'orchestral soundtrack', 'soundtrack', 'vintage italian soundtrack']",63
Heroe,4AkrkORGjiz7c90mwxAvdW,2001-01-01,64,263600,False,Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,10846416,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",76
Do You Know? (The Ping Pong Song),0JfAMd3xTqm7ZYhBmQjYzt,2007-01-01,51,218053,False,Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,10846416,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",76
Stranger Aeons,6sW4cDGHnul55JYRWPJsWh,1991,30,205866,False,Entombed,2pnezMcaiTHfGmgmGQjLsB,172579,"['alternative metal', 'black metal', ""death 'n' roll"", 'death metal', 'doom metal', 'metal', 'swedish death metal', 'swedish metal']",41
